col_comb,cb1,svr,cb2,rf,gb,cb3
"['0~19 인구수', '총세대수', '공가비율*연면적', '공가수']",142.1276519724135,137.51334660917456,140.38862478102277,146.48765631495877,143.0321870805422,142.98029346093398
"['0~19 인구수', '총세대수', '남/여_0~19세', '공가수']",137.74526795308654,135.9190807439092,136.09810967921806,136.89062104113808,137.52273355585936,140.60151393804185
"['0~19 인구수', '총세대수', '총세대수*전용면적', '공가수']",126.60758288420352,140.00022058367472,122.81570123458091,131.82867345769893,132.9962786531843,126.66622444919794
"['0~19 인구수', '총세대수', '장기전세', '공가수']",142.87547050936627,135.95232306683732,139.2381832949249,142.36360039920686,140.8513498254908,143.0866350406422
"['0~19 인구수', '총세대수', '전용면적별세대수*전용면적', '공가수']",131.24633065847635,139.8701491883151,127.4248022472365,131.83043763434225,131.62306722255147,129.2696714991192
"['0~19 인구수', '총세대수', '공공임대(분납)', '공가수']",141.32422109379308,135.9495524081389,138.96553136772803,142.7360303171979,140.41255978680243,144.79650009976064
"['0~19 인구수', '총세대수', '공가비율*전용면적', '공가수']",133.34747901359881,135.90872484481397,131.26377434129571,133.83572937433348,137.47814290881337,135.77386327370436
"['0~19 인구수', '총세대수', '공공임대(10년)', '공가수']",130.19086661832574,135.93867494452903,127.31288353160178,133.77491535111554,129.594758836292,133.0779444122681
"['0~19 인구수', '총세대수', '공공임대(5년)', '공가수']",141.99325662701239,135.9531574672996,138.51019533791631,142.16935718270105,139.81039295910108,143.77743731908018
"['0~19 인구수', '총세대수', '남/여_40~69세', '공가수']",140.13331825168876,135.94331958520664,141.0034921772,140.78985076905332,137.72498730221312,141.8988129926932
"['0~19 인구수', '총세대수', '공공임대(50년)', '공가수']",141.20521599798343,135.9701134633292,139.57733678185673,142.3061901033696,139.94083826120143,145.11366016876406
"['0~19 인구수', '총세대수', '전용면적*연면적', '공가수']",138.91148742831416,141.9537519592197,138.00337888516674,142.62008500068936,138.59322812559913,141.13539043984997
"['0~19 인구수', '총세대수', 'subway_dist', '공가수']",139.08580794936273,135.95170613789915,137.38629283558143,140.40661703255265,137.55062685348682,141.5140992230611
"['0~19 인구수', '총세대수', '환승역 수', '공가수']",144.5104891177874,135.9661779077408,140.43016482367693,143.30622678187393,139.4885761154,147.21998094899635
"['0~19 인구수', '총세대수', '남/여_20~39세', '공가수']",140.82383332319995,135.93529527380065,138.96825797232174,142.62363834322605,142.22923269914193,146.1837514726495
"['0~19 인구수', '총세대수', '총인구수', '공가수']",138.70468419384494,142.67919024956691,135.66626944367732,139.8538473454152,139.51705715058932,136.96813682878323
"['0~19 인구수', '총세대수', '남/여비율', '공가수']",140.00055524062628,135.93860953648093,140.94720282191088,145.24701572007112,142.0423169334676,146.03171666129492
"['0~19 인구수', '총세대수', '40~69 인구수', '공가수']",138.41682961065422,135.15370155784314,136.61086103511013,141.56920077664543,138.39734009711677,140.28237964139754
"['0~19 인구수', '총세대수', '세대당_인구', '공가수']",139.32296765709378,135.9613747061491,138.61897279161082,143.46429067056528,140.07344673977386,140.85989880833503
"['0~19 인구수', '총세대수', '임대보증금', '공가수']",129.2523134014318,137.50834633236826,127.26158068361451,127.76677922503373,129.8683742535349,127.40890202132054
"['0~19 인구수', '총세대수', '상가비율', '공가수']",139.46890579975147,135.93422261795294,136.97545049806428,139.97801077443017,138.1984494213178,143.06403887386267
"['0~19 인구수', '총세대수', '임대료', '공가수']",123.52205383422435,130.0211581334604,121.37204846142694,125.71306972028353,127.75210218543013,125.97007779755627
"['0~19 인구수', '지하철역', '영구임대', '공가수']",140.92762411017318,135.1839804242149,137.83362995223396,145.49379130369707,136.53737005055365,142.52495397558127
"['0~19 인구수', '지하철역', '전용면적별세대수', '공가수']",138.22185599836573,138.0986347483538,136.81244483778394,138.76671078478313,134.91702231982904,138.72859324781803
"['0~19 인구수', '지하철역', '버스정류장', '공가수']",143.08366385962978,133.72407873543048,142.34873750214211,149.1772352770282,140.27728529620043,146.62586978950895
"['0~19 인구수', '지하철역', '20~39 인구수', '공가수']",140.14917972054928,128.03801833394647,137.32117594026948,141.6633821264871,133.99837296830205,136.6282911767773
"['0~19 인구수', '지하철역', '총세대수', '공가수']",142.87016490658755,135.95385096591014,140.33651361727235,142.80004314709836,144.11508695582535,150.51169224550205
"['0~19 인구수', '지하철역', '공가비율', '공가수']",142.95766454222363,135.35121834996866,142.40903044622397,146.76206066049537,142.97983502071548,147.06933265272914
"['0~19 인구수', '지하철역', '공공분양', '공가수']",144.88809163916065,135.35399183417576,140.44555400335207,150.7045528577558,138.66604772638055,147.43974339749488
"['0~19 인구수', '지하철역', '행복주택', '공가수']",147.07808037066374,135.36031844211954,141.8370098800728,151.3224657652118,140.6098442894645,149.28137843423085
"['0~19 인구수', '지하철역', '국민임대', '공가수']",144.28611779456637,135.30157177480163,143.12289281342603,148.04561059040168,137.63459601257506,146.72094786249707
"['0~19 인구수', '지하철역', '전용면적/임대료', '공가수']",130.96518025495905,140.10727589966558,130.45888047586885,134.28481126163211,132.52881003330563,134.11408975645608
"['0~19 인구수', '지하철역', '총세대수/전용면적', '공가수']",128.74893479324356,124.7780954124488,128.15659073347152,132.3979445641122,130.9920514383038,132.88334425987614
"['0~19 인구수', '지하철역', '전용면적/연면적', '공가수']",137.4116384138036,133.99891070346547,135.63502931231034,141.00280575636515,138.38117406097703,138.12044968003434
"['0~19 인구수', '지하철역', '공가비율*전용면적별세대수', '공가수']",140.2306972216258,135.98099072461636,137.05822600084986,143.13812488186804,136.82109388674775,143.42054846111472
"['0~19 인구수', '지하철역', '남/여_70세이상', '공가수']",135.62680302148382,135.3664739924282,136.30188012909304,143.00636121086023,137.4025222193559,137.63516861705318
"['0~19 인구수', '지하철역', '공가비율*임대료', '공가수']",135.96409570590282,144.82935554843453,133.45615468493602,134.14536723961584,129.82042970364722,136.4023022664399
"['0~19 인구수', '지하철역', '전용면적/전용면적별세대수', '공가수']",132.611956534576,135.31406082948345,129.6508734414037,133.384816310108,132.81960474254637,133.65638789017206
"['0~19 인구수', '지하철역', '70세이상 인구수', '공가수']",139.84153116653061,138.62326189050108,136.87825520998612,142.05037620004504,139.72866333599427,142.60226840779092
"['0~19 인구수', '지하철역', '공가비율*연면적', '공가수']",135.74856844901697,139.83309405529798,134.43530389921165,137.7699140766002,139.39497358605823,137.08044430965782
"['0~19 인구수', '지하철역', '남/여_0~19세', '공가수']",136.13724721261664,135.4019784254312,135.23554880235966,141.65583753605642,136.01713718759484,142.1699790429098
"['0~19 인구수', '지하철역', '총세대수*전용면적', '공가수']",140.78293541951453,143.3026054276026,138.31233857167626,139.24548699267666,138.10030409381866,136.01405457770858
"['0~19 인구수', '지하철역', '장기전세', '공가수']",144.58353415095925,135.35619451071386,140.3099839970022,150.735963363058,138.87601913439212,146.2213769899953
"['0~19 인구수', '지하철역', '전용면적별세대수*전용면적', '공가수']",134.53008945181335,144.9252682190782,134.19123325755825,137.99767064231952,128.9664331314166,135.93366273031825
"['0~19 인구수', '지하철역', '공공임대(분납)', '공가수']",142.3936293068325,135.3569445273153,138.96508596189943,150.09213779311602,138.8837917957165,144.20227562370556
"['0~19 인구수', '지하철역', '공가비율*전용면적', '공가수']",132.83437766086826,134.80190052266232,129.68601638796795,133.81287282529144,133.6653084968716,134.63889144924218
"['0~19 인구수', '지하철역', '공공임대(10년)', '공가수']",134.02443903818624,134.84404540748307,134.95268193767006,141.52810250338044,130.65106633583903,140.2268368816605
"['0~19 인구수', '지하철역', '공공임대(5년)', '공가수']",142.44571452161543,135.3572484282467,139.98394858465875,150.68218351897679,138.58003903856923,145.82599355027915
"['0~19 인구수', '지하철역', '남/여_40~69세', '공가수']",137.51855510179746,135.3867965882138,139.86119197469893,138.16600379266433,134.33130355773673,142.18375765798564
"['0~19 인구수', '지하철역', '공공임대(50년)', '공가수']",143.33690069497143,135.3443902932971,140.21102161759828,150.0136763435727,138.43472263718573,147.71735803184043
"['0~19 인구수', '지하철역', '전용면적*연면적', '공가수']",134.66581958550933,142.02568351255223,133.04489698436026,136.4539956437542,133.75631627202478,134.9773833007241
"['0~19 인구수', '지하철역', 'subway_dist', '공가수']",137.74237467837224,135.36248521128087,133.64053872761832,140.53203347977194,142.06805731139994,138.3748396711107
"['0~19 인구수', '지하철역', '환승역 수', '공가수']",146.1995812825419,135.43411113274314,142.82635075951632,150.1008094762348,139.1577699909028,148.44850413361846
"['0~19 인구수', '지하철역', '남/여_20~39세', '공가수']",144.06089041769124,135.38704803125515,141.13106666400796,145.26345732437727,141.27258277967263,147.18669504555572
"['0~19 인구수', '지하철역', '총인구수', '공가수']",139.13910242174177,144.04900292925828,138.33828371290207,143.60942955780467,135.70837462915856,140.1228702461247
"['0~19 인구수', '지하철역', '남/여비율', '공가수']",145.1878917881047,135.37743787651291,142.79677193445184,151.2650019291749,140.13219837404344,147.41684331792297
"['0~19 인구수', '지하철역', '40~69 인구수', '공가수']",142.19360234464025,138.40557847038457,138.88717937304855,139.71647691879997,137.2080242475081,141.45376081350045
"['0~19 인구수', '지하철역', '세대당_인구', '공가수']",134.7934219883528,135.39731431585432,137.5579753235652,143.43450645452512,137.65697502673243,138.41084987495384
"['0~19 인구수', '지하철역', '임대보증금', '공가수']",130.68100833265436,137.50979489519995,128.28499975272743,125.30278133641191,126.25688835421317,130.74758402373888
"['0~19 인구수', '지하철역', '상가비율', '공가수']",138.83952199529637,135.32388377845942,136.13290656464835,145.2574026286207,135.24519905365332,139.49078446031697
"['0~19 인구수', '지하철역', '임대료', '공가수']",125.11659722687338,130.16100219809533,125.47556519628532,125.4625291008083,125.53402695429676,129.57194816398896
"['0~19 인구수', '공가비율', '영구임대', '공가수']",139.49221767393664,135.26133572446827,137.70966937922373,142.47697994194826,139.99308906823998,141.34382921520415
"['0~19 인구수', '공가비율', '전용면적별세대수', '공가수']",138.0783740792853,138.11320430810548,137.96846284079885,142.6220037695651,135.78903615321266,139.0248945079113
"['0~19 인구수', '공가비율', '버스정류장', '공가수']",146.01708280644056,133.8313373681607,142.28489290246353,140.91162515411725,141.41778813200364,143.12021497148504
"['0~19 인구수', '공가비율', '20~39 인구수', '공가수']",140.00990492757154,127.99478207463576,138.39343238252758,142.1490588525241,139.42745440393045,140.1595362997036
"['0~19 인구수', '공가비율', '총세대수', '공가수']",144.38930255381598,135.96396254675625,139.60422975934733,146.00937972245225,144.228281671358,145.67072783143206
"['0~19 인구수', '공가비율', '지하철역', '공가수']",145.43168251984147,135.35121834996872,142.88023842293688,146.87772180585736,143.32790075572788,145.45376184431944
"['0~19 인구수', '공가비율', '공공분양', '공가수']",140.82324698934954,135.46408603511355,140.93071322341848,146.88613800283986,141.91660592428576,145.057539872274
