old;new
대구광역시 수성구 수성로32길 83;대구광역시 수성구 상동 41-1
대구광역시 수성구 수성로20길 32;대구광역시 수성구 상동 344-1
대구광역시 수성구 무학로21안길 79-1;대구광역시 수성구 두산동 150-1
대구광역시 수성구 들안로28길 76;대구광역시 수성구 황금동 808-8
대구광역시 수성구 들안로13길 108;대구광역시 수성구 상동 16-2
대구광역시 수성구 동원로12길 32;대구광역시 수성구 만촌동 959-5 풍진빌리지
대구광역시 수성구 동대구로12길 59-8;대구광역시 수성구 지산동 984-3
대구광역시 수성구 달구벌대로536길 15-5;대구광역시 수성구 만촌동 861-21 스카이빌
대구광역시 수성구 용학로 325;대구광역시 수성구 지산동 1297 지산5단지아파트
대구광역시 수성구 범안로 81;대구광역시 수성구 범물동 1287 범물용지아파트
대구광역시 수성구 범안로 79;대구광역시 수성구 범물동 1283 범물용지아파트
대구광역시 수성구 범안로 77;대구광역시 수성구 범물동 1285 범물용지아파트
대구광역시 달서구 성서로72길 53-7;대구광역시 달서구 이곡동 1000-91
대구광역시 달서구 월곡로47길 69-17;대구광역시 달서구 상인동 1423-9
대구광역시 달서구 와룡로 148;대구광역시 달서구 감삼동 280-2 죽전역 인터불고 라비다아파트
대구광역시 달서구 선원로10길 17;대구광역시 달서구 신당동 1751-4
대구광역시 달서구 구마로26안길 30;대구광역시 달서구 본동 792-10
대구광역시 달서구 월곡로47길 61-15;대구광역시 달서구 상인동 1424-10
대구광역시 달서구 와룡로4길 31-10;대구광역시 달서구 본동 1070
대구광역시 달서구 감삼남2길 18;대구광역시 달서구 감삼동 175-24
대구광역시 달서구 월배로74동길 12;대구광역시 달서구 송현동 1941-2
대구광역시 달서구 상인로26안길 62;대구광역시 달서구 상인동 1537-4
대구광역시 달서구 성당로33길 90-6;대구광역시 달서구 성당동 84-8
대구광역시 달서구 와룡로 147;대구광역시 달서구 감삼동 478 벨리온시티
대구광역시 달서구 장기로 228;대구광역시 달서구 감삼동 504-1 죽전역한양아이클래스
대구광역시 달서구 월배로11길 9-16;대구광역시 달서구 유천동 120-1 진천역 화성파크 리젠시 2단지
대구광역시 달서구 달구벌대로 1770;대구광역시 달서구 두류동 150-3 두류역 아이작큐브 오피스텔
대구광역시 달서구 월배로33길 53;대구광역시 달서구 진천동 72 월배역 라온프라이빗
대구광역시 달서구 비슬로 2734;대구광역시 달서구 대곡동 1034 대곡역 화성파크드림 위드
대구광역시 달서구 상화로58길 35;대구광역시 달서구 도원동 1464 서한 이다음 레이크뷰
대구광역시 달서구 달구벌대로 1530;대구광역시 달서구 감삼동 702 삼정브리티시용산
대구광역시 달서구 갈밭남로 64;대구광역시 달서구 대곡동 1138 대구대곡수목원풍경그린
대구광역시 달서구 죽전4길 59;대구광역시 달서구 감삼동 36-31
대구광역시 달서구 감삼남2안길 24;대구광역시 달서구 감삼동 180-13
대구광역시 달서구 죽전4길 46;대구광역시 달서구 감삼동 52-15
대구광역시 달서구 앞산순환로49안길 68;대구광역시 달서구 송현동 1962-10
대구광역시 달서구 감삼남6길 55;대구광역시 달서구 감삼동 200-5
대구광역시 달서구 갈밭로 33;대구광역시 달서구 대곡동 1098 대구대곡Lh천년나무1단지
대구광역시 달서구 장기로16안길 17;대구광역시 달서구 성당동 676-9
대구광역시 달서구 성서동로61길 6-20;대구광역시 달서구 장기동 180-24
대구광역시 달서구 갈밭남로 17;대구광역시 달서구 대곡동 1103 대구대곡수목원호정포레스트
대구광역시 달서구 두류남길 120;대구광역시 달서구 두류동 1242-6
대구광역시 달서구 파도고개로3길 21;대구광역시 달서구 성당동 56-32
대구광역시 달서구 월배로84길 66;대구광역시 달서구 송현동 1995-15
대구광역시 달서구 와룡로45길 36-11;대구광역시 달서구 죽전동 404-5
대구광역시 달서구 와룡로45길 36-9;대구광역시 달서구 죽전동 404-29
대구광역시 달서구 와룡로45길 36-5;대구광역시 달서구 죽전동 404-30
대구광역시 달서구 월배로74서길 22-11;대구광역시 달서구 송현동 798-75
대구광역시 달서구 월배로28길 48-6;대구광역시 달서구 진천동 137-10
대구광역시 달서구 월배로32길 74;대구광역시 달서구 상인동 364-1
대구광역시 달서구 달구벌대로203길 79;대구광역시 달서구 호산동 133-1
대구광역시 달서구 감삼남2안길 63;대구광역시 달서구 감삼동 203-2
대구광역시 달서구 감삼남2안길 65;대구광역시 달서구 감삼동 203-22
대구광역시 달서구 상화로7길 105;대구광역시 달서구 진천동 382-2
대구광역시 달서구 구마로26안길 66;대구광역시 달서구 본동 757-1
대구광역시 달서구 성서서로73길 60;대구광역시 달서구 신당동 542
대구광역시 달서구 월배로84길 95-13;대구광역시 달서구 송현동 1994-11
대구광역시 달서구 구마로14북길 48;대구광역시 달서구 본동 711-2
대구광역시 달서구 상화로5길 24;대구광역시 달서구 진천동 732 진천태왕아너스2단지아파트
대구광역시 달서구 상화로5길 23;대구광역시 달서구 진천동 740-1 진천태왕아너스(1단지)
대구광역시 달서구 송현로 168;대구광역시 달서구 송현동 539-1
대구광역시 달서구 문화회관3안길 46;대구광역시 달서구 장기동 248
대구광역시 달서구 상원로3길 39-12;대구광역시 달서구 상인동 1480-9
대구광역시 달서구 중흥로9길 40;대구광역시 달서구 송현동 278
대구광역시 달서구 송현로2길 42;대구광역시 달서구 송현동 1958-2
대구광역시 달서구 중흥로10길 108;대구광역시 달서구 송현동 1973-20
대구광역시 달서구 월배로84길 71-11;대구광역시 달서구 송현동 1997-27
대구광역시 달서구 구마로26안길 21;대구광역시 달서구 본동 1077-1
대구광역시 달서구 월배로83길 120-20;대구광역시 달서구 송현동 528
대구광역시 달서구 당산로41길 92-25;대구광역시 달서구 감삼동 48-3
대구광역시 달서구 새동네로 109;대구광역시 달서구 용산동 540
대구광역시 달서구 송현로 168-1;대구광역시 달서구 송현동 538-5
대구광역시 달서구 두류남5길 22-8;대구광역시 달서구 두류동 804-108
대구광역시 달서구 송현로 170;대구광역시 달서구 송현동 538-1 달비채
대구광역시 달서구 화암로73길 8-10;대구광역시 달서구 대곡동 1017-5
대구광역시 달서구 학산로19길 43;대구광역시 달서구 본동 946-1
대구광역시 달서구 학산로19길 15;대구광역시 달서구 본동 927-1
대구광역시 달서구 학산로19길 13;대구광역시 달서구 본동 927-14
대구광역시 달서구 진천로10길 24;대구광역시 달서구 진천동 490-28
대구광역시 달서구 중흥로9길 46;대구광역시 달서구 송현동 295
대구광역시 달서구 중흥로8길 15;대구광역시 달서구 송현동 1997-17
대구광역시 달서구 중흥로5안길 14;대구광역시 달서구 송현동 2007-45
대구광역시 달서구 중흥로5길 40;대구광역시 달서구 송현동 283-9
대구광역시 달서구 중흥로5길 22;대구광역시 달서구 송현동 240-1
대구광역시 달서구 중흥로13길 24;대구광역시 달서구 송현동 318-3 신성하이츠
대구광역시 달서구 중흥로10길 92-7;대구광역시 달서구 송현동 677
대구광역시 달서구 장기로12길 15;대구광역시 달서구 성당동 646-1
대구광역시 달서구 월배로85길 84;대구광역시 달서구 송현동 500-39
대구광역시 달서구 월배로80길 86;대구광역시 달서구 송현동 363-1
대구광역시 달서구 월배로80길 110;대구광역시 달서구 송현동 1978-11
대구광역시 달서구 월배로80길 101;대구광역시 달서구 송현동 1986-16
대구광역시 달서구 월배로75길 20;대구광역시 달서구 송현동 624-2
대구광역시 달서구 월배로75길 117;대구광역시 달서구 송현동 501-4
대구광역시 달서구 월배로75길 10-14;대구광역시 달서구 송현동 615
대구광역시 달서구 월배로74동길 6;대구광역시 달서구 송현동 1941-14
대구광역시 달서구 월배로74동길 17;대구광역시 달서구 송현동 1937-9
대구광역시 달서구 월배로74길 90;대구광역시 달서구 송현동 1965-1
대구광역시 달서구 월배로74길 47-11;대구광역시 달서구 송현동 1941-4
대구광역시 달서구 월배로68안길 50;대구광역시 달서구 송현동 798-94
대구광역시 달서구 월배로65안길 80;대구광역시 달서구 송현동 1927-3
대구광역시 달서구 월배로28안길 17-11;대구광역시 달서구 진천동 223-16
대구광역시 달서구 월곡로27길 65-7;대구광역시 달서구 상인동 1332-480
대구광역시 달서구 월곡로27길 59;대구광역시 달서구 상인동 1332-479
대구광역시 달서구 월곡로27길 63;대구광역시 달서구 상인동 1332-406
대구광역시 달서구 월곡로26길 11;대구광역시 달서구 상인동 1200
대구광역시 달서구 용산큰못길 53-7;대구광역시 달서구 용산동 958-17
대구광역시 달서구 와룡로9길 77;대구광역시 달서구 본동 710-2
대구광역시 달서구 와룡로9길 75;대구광역시 달서구 본동 710-3
대구광역시 달서구 와룡로51길 22;대구광역시 달서구 죽전동 371-5
대구광역시 달서구 와룡로45길 36-22;대구광역시 달서구 죽전동 69-6
대구광역시 달서구 와룡로45길 24-17;대구광역시 달서구 죽전동 69-14
대구광역시 달서구 와룡로45길 24-11;대구광역시 달서구 죽전동 69-12
대구광역시 달서구 와룡로2길 14;대구광역시 달서구 본동 1109
대구광역시 달서구 와룡로28길 52-8;대구광역시 달서구 감삼동 315-2
대구광역시 달서구 와룡로10안길 27;대구광역시 달서구 본동 787-1
대구광역시 달서구 야외음악당로7길 60-17;대구광역시 달서구 성당동 414-3
대구광역시 달서구 야외음악당로39서길 133;대구광역시 달서구 두류동 622-14
대구광역시 달서구 앞산순환로61길 19;대구광역시 달서구 송현동 2013
대구광역시 달서구 앞산순환로55길 114;대구광역시 달서구 송현동 1999-5
대구광역시 달서구 앞산순환로51길 74;대구광역시 달서구 송현동 1938-14
대구광역시 달서구 앞산순환로49길 47;대구광역시 달서구 송현동 1974-19
대구광역시 달서구 앞산순환로39안길 16;대구광역시 달서구 송현동 1957-1
대구광역시 달서구 앞산순환로39안길 14;대구광역시 달서구 송현동 1957-30
대구광역시 달서구 송현로8길 95-12;대구광역시 달서구 송현동 798-127
대구광역시 달서구 송현동5길 48;대구광역시 달서구 송현동 501
대구광역시 달서구 송현동5길 42;대구광역시 달서구 송현동 501-5
대구광역시 달서구 성지로16길 22;대구광역시 달서구 용산동 444-7
대구광역시 달서구 성당로39길 22-12;대구광역시 달서구 성당동 55-16
대구광역시 달서구 선원로23북길 61;대구광역시 달서구 이곡동 1175-1
대구광역시 달서구 선원로23북길 53;대구광역시 달서구 이곡동 1175-4
대구광역시 달서구 선원로23남길 48-13;대구광역시 달서구 이곡동 287
대구광역시 달서구 새방로3길 46-3;대구광역시 달서구 용산동 510-11
대구광역시 달서구 상원로1길 58;대구광역시 달서구 진천동 827-7
대구광역시 달서구 비슬로540길 51;대구광역시 달서구 대곡동 20-7
대구광역시 달서구 비슬로540길 47;대구광역시 달서구 대곡동 20-6
대구광역시 달서구 비슬로540길 41;대구광역시 달서구 대곡동 20-4
대구광역시 달서구 비슬로540길 37;대구광역시 달서구 대곡동 20-1
대구광역시 달서구 비슬로540길 33;대구광역시 달서구 대곡동 22-6
대구광역시 달서구 본리서5길 40-13;대구광역시 달서구 본리동 1214-4
대구광역시 달서구 문화회관3안길 24;대구광역시 달서구 장기동 255-2
